"id_curriculo_componente";"id_curriculo";"id_componente_curricular";"tipo_vinculo_componente"
"104858488";"51333557";"56268";"OPTATIVO"
"3916012";"3911820";"2022411";"OBRIGATÓRIO"
"118119676";"118119604";"26544";"OPTATIVO"
"101810";"100552";"24866";"OBRIGATÓRIO"
"111089";"100807";"25717";"OPTATIVO"
"104109";"100752";"26323";"OBRIGATÓRIO"
"101659906";"101659860";"55022";"OBRIGATÓRIO"
"115274824";"115274781";"57590";"OBRIGATÓRIO"
"135383";"100670";"23958";"OPTATIVO"
"106766";"100767";"20907";"OBRIGATÓRIO"
"138778";"100847";"28399";"OBRIGATÓRIO"
"114526";"100711";"21843";"OBRIGATÓRIO"
"98187390";"98187355";"46199";"OBRIGATÓRIO"
"134809";"100400";"25736";"OBRIGATÓRIO"
"50586176";"505860900";"28292";"OPTATIVO"
"109511";"100663";"21191";"OPTATIVO"
"125689";"100207";"23510";"OBRIGATÓRIO"
"125502";"100827";"27468";"OBRIGATÓRIO"
"105894";"100493";"20077";"OBRIGATÓRIO"
"123966";"100515";"24486";"OBRIGATÓRIO"
"122380";"100661";"22294";"OBRIGATÓRIO"
"9011716";"100840";"27045";"OPTATIVO"
"113722";"100217";"21707";"OBRIGATÓRIO"
"129348";"100359";"23161";"OPTATIVO"
"118974";"100533";"25477";"OBRIGATÓRIO"
"13030056";"13029650";"2049571";"OBRIGATÓRIO"
"109174";"100362";"25499";"OPTATIVO"
"10242870";"100814";"25137";"OBRIGATÓRIO"
"119022";"100346";"25477";"OBRIGATÓRIO"
"105573";"100581";"20742";"OBRIGATÓRIO"
"104314";"100303";"23774";"OBRIGATÓRIO"
"134773";"100603";"23814";"OPTATIVO"
"100961";"100353";"24849";"OBRIGATÓRIO"
"10245034";"10244980";"26797";"OPTATIVO"
"102711";"100681";"24668";"OBRIGATÓRIO"
"110542966";"110542944";"55427";"OPTATIVO"
"119515927";"119515799";"42001";"OBRIGATÓRIO"
"119522077";"119522069";"41934";"OPTATIVO"
"118857";"100367";"22141";"OBRIGATÓRIO"
"129324";"100350";"25677";"OPTATIVO"
"120481249";"120481177";"26957";"OBRIGATÓRIO"
"119513634";"119513491";"42009";"OBRIGATÓRIO"
"129349";"100536";"23161";"OPTATIVO"
"85964020";"85963961";"43515";"OPTATIVO"
"139107";"100817";"22951";"OPTATIVO"
"13700650";"10340342";"27522";"OPTATIVO"
"24997735";"24997720";"41676";"OBRIGATÓRIO"
"136801";"100245";"28108";"OPTATIVO"
"98187397";"98187355";"46203";"OBRIGATÓRIO"
"115838536";"115522686";"22914";"OBRIGATÓRIO"
"27735229";"13461321";"28354";"OPTATIVO"
"9051835";"20503690";"2020573";"OPTATIVO"
"3203693";"3202620";"21063";"OPTATIVO"
"85698130";"85698118";"43748";"OPTATIVO"
"120390";"100540";"25484";"OBRIGATÓRIO"
"120027";"100280";"25492";"OBRIGATÓRIO"
"51250835";"20506162";"43641";"OBRIGATÓRIO"
"122165";"100542";"27360";"OPTATIVO"
"126144";"100720";"27513";"OBRIGATÓRIO"
"106421";"100738";"24927";"OBRIGATÓRIO"
"123778";"100218";"25259";"OBRIGATÓRIO"
"104116";"100686";"22875";"OBRIGATÓRIO"
"101051";"100568";"20064";"OBRIGATÓRIO"
"102532";"100703";"26078";"OBRIGATÓRIO"
"96488741";"10340343";"52531";"OPTATIVO"
"125249866";"115305512";"57621";"OPTATIVO"
"126796";"100626";"27581";"OPTATIVO"
"134819";"100601";"25736";"OBRIGATÓRIO"
"24798183";"24798170";"41700";"OBRIGATÓRIO"
"85858172";"10336004";"41791";"OPTATIVO"
"50768601";"507685510";"2049444";"OPTATIVO"
"85385164";"85371274";"2051704";"OBRIGATÓRIO"
"3911839";"3911820";"25197";"OBRIGATÓRIO"
"136236";"100658";"25778";"OBRIGATÓRIO"
"96356187";"96355265";"52680";"OPTATIVO"
"108222338";"108222242";"27660";"OPTATIVO"
"5432977";"2779750";"2034355";"OBRIGATÓRIO"
"89396398";"89396389";"2051001";"OBRIGATÓRIO"
"117922";"100536";"22129";"OBRIGATÓRIO"
"103831";"100770";"20405";"OPTATIVO"
"107006";"100607";"24946";"OBRIGATÓRIO"
"114773";"100618";"26996";"OPTATIVO"
"133376";"100450";"24749";"OPTATIVO"
"85963636";"85963556";"41436";"OPTATIVO"
"119522127";"119522069";"23232";"OPTATIVO"
"115273229";"115273212";"57589";"OBRIGATÓRIO"
"85861900";"510231322";"41798";"OPTATIVO"
"110375";"100630";"25196";"OBRIGATÓRIO"
"110046";"100522";"21243";"OPTATIVO"
"89348196";"89348137";"48252";"OBRIGATÓRIO"
"136356";"100366";"25778";"OBRIGATÓRIO"
"115821864";"101658777";"2054929";"OPTATIVO"
"85396198";"85396038";"2051704";"OBRIGATÓRIO"
"125404";"100744";"22623";"OBRIGATÓRIO"
"104717";"100623";"26363";"OBRIGATÓRIO"
"109994";"100522";"24986";"OBRIGATÓRIO"
"115408";"100536";"24853";"OPTATIVO"
"116385";"100815";"25319";"OBRIGATÓRIO"
"50661829";"9463980";"2050500";"OBRIGATÓRIO"
"86567152";"510342300";"46256";"OPTATIVO"
"107178";"100619";"21005";"OPTATIVO"
"89970858";"505860900";"28233";"OPTATIVO"
"51024813";"510230608";"25654";"OBRIGATÓRIO"
"119075271";"119075210";"60755";"OBRIGATÓRIO"
"91844100";"85198531";"49132";"OBRIGATÓRIO"
"137853";"100704";"25807";"OBRIGATÓRIO"
"51025382";"510231324";"25882";"OBRIGATÓRIO"
"85278445";"85278443";"24966";"OBRIGATÓRIO"
"96251910";"51403656";"25137";"OPTATIVO"
"108814107";"108814104";"54218";"OPTATIVO"
"117841";"100334";"21138";"OBRIGATÓRIO"
"14483915";"14482460";"22227";"OPTATIVO"
"133524";"100221";"23488";"OPTATIVO"
"96083904";"96083666";"43029";"OBRIGATÓRIO"
"126382";"100503";"25475";"OBRIGATÓRIO"
"118406";"100747";"27215";"OBRIGATÓRIO"
"127943";"100211";"23038";"OBRIGATÓRIO"
"107824";"100237";"24963";"OBRIGATÓRIO"
"108538";"100235";"26643";"OBRIGATÓRIO"
"98189240";"98189218";"52878";"OPTATIVO"
"110182118";"94076305";"51872";"OPTATIVO"
"20334199";"8425761";"2055444";"OPTATIVO"
"119143288";"119143253";"46729";"OPTATIVO"
"109008";"100300";"25499";"OPTATIVO"
"134432";"100701";"23708";"OPTATIVO"
"106784";"100832";"25076";"OPTATIVO"
"103098";"100195";"26119";"OPTATIVO"
"126475";"100233";"20900";"OPTATIVO"
"110402750";"110402692";"52448";"OBRIGATÓRIO"
"134426";"100706";"25902";"OPTATIVO"
"135331";"100673";"23951";"OPTATIVO"
"110817";"100743";"25064";"OBRIGATÓRIO"
"112614";"100268";"21586";"OBRIGATÓRIO"
"94663900";"94663863";"49491";"OBRIGATÓRIO"
"104546";"100734";"24784";"OBRIGATÓRIO"
"20570488";"20506160";"2020401";"OPTATIVO"
"102213";"100553";"26013";"OPTATIVO"
"51025383";"510231324";"22460";"OPTATIVO"
"116000";"100490";"22069";"OBRIGATÓRIO"
"128333";"100502";"25639";"OBRIGATÓRIO"
"124217";"100300";"27439";"OPTATIVO"
"105056";"100669";"26409";"OPTATIVO"
"96547741";"89395970";"40112";"OPTATIVO"
"51003149";"508719310";"43319";"OPTATIVO"
"89863504";"89223824";"41826";"OPTATIVO"
"124503";"100538";"27439";"OPTATIVO"
"131716";"100425";"25555";"OPTATIVO"
"51397240";"51333655";"43814";"OPTATIVO"
"114795405";"114795355";"27024";"OPTATIVO"
"106268";"100232";"24882";"OBRIGATÓRIO"
"51024420";"510230606";"26855";"OPTATIVO"
"107403";"100595";"24146";"OBRIGATÓRIO"
"129926";"100359";"23174";"OPTATIVO"
"98463221";"98463213";"26440";"OBRIGATÓRIO"
"111304425";"96081737";"2054953";"OPTATIVO"
"105519376";"105519342";"56009";"OBRIGATÓRIO"
"116268";"100565";"27089";"OPTATIVO"
"124322932";"121507906";"64383";"OPTATIVO"
"104751";"100669";"24801";"OPTATIVO"
"115839013";"115522686";"47032";"OPTATIVO"
"138742";"100728";"24437";"OBRIGATÓRIO"
"124371007";"104836701";"64133";"OPTATIVO"
"126512";"100771";"25534";"OPTATIVO"
"85551169";"85470630";"20030";"OPTATIVO"
"126698";"100809";"27552";"OBRIGATÓRIO"
"118538";"100531";"20061";"OBRIGATÓRIO"
"106730";"100237";"20888";"OPTATIVO"
"119547754";"119546991";"52760";"OPTATIVO"
"138352";"100576";"28272";"OPTATIVO"
"118109";"100531";"27195";"OPTATIVO"
"13214735";"13210450";"2050103";"OBRIGATÓRIO"
"104331";"100678";"25618";"OBRIGATÓRIO"
"28277467";"14482460";"23224";"OPTATIVO"
"102369039";"102359682";"25561";"OPTATIVO"
"9636055";"100758";"24882";"OPTATIVO"
"118957";"100321";"25477";"OPTATIVO"
"96355271";"96355265";"52664";"OBRIGATÓRIO"
"117904";"100534";"24082";"OBRIGATÓRIO"
"20335826";"8425761";"2055439";"OPTATIVO"
"51250761";"512507260";"27266";"OBRIGATÓRIO"
"103640283";"103639959";"23841";"OBRIGATÓRIO"
"103939";"100453";"24580";"OBRIGATÓRIO"
"112688";"100646";"21588";"OBRIGATÓRIO"
"121405";"100339";"27334";"OPTATIVO"
"90472165";"90472097";"26688";"OPTATIVO"
"115764612";"115764587";"57593";"OBRIGATÓRIO"
"6860718";"6844320";"2036705";"OPTATIVO"
"94561076";"94084232";"23135";"OPTATIVO"
"146626";"9051720";"2041606";"OPTATIVO"
"85870623";"10336005";"43517";"OPTATIVO"
"131882";"100710";"23310";"OPTATIVO"
"111917";"100459";"26834";"OPTATIVO"
"110180";"100220";"26687";"OPTATIVO"
"107451";"100622";"21031";"OBRIGATÓRIO"
"119547001";"119546991";"2054362";"OPTATIVO"
"50819914";"508197381";"2036657";"OBRIGATÓRIO"
"110400";"100455";"21274";"OBRIGATÓRIO"
"115060";"100552";"24858";"OPTATIVO"
"3204706";"3202620";"40099";"OPTATIVO"
"51024284";"510230605";"41703";"OPTATIVO"
"101747";"100492";"20122";"OBRIGATÓRIO"
"51349701";"51333655";"43806";"OBRIGATÓRIO"
"27735149";"13461321";"28308";"OPTATIVO"
"111905";"100256";"21533";"OBRIGATÓRIO"
"114505";"100712";"21834";"OBRIGATÓRIO"
"115522690";"115522686";"26280";"OPTATIVO"
"24800543";"24798170";"41696";"OBRIGATÓRIO"
"124542";"100526";"22537";"OPTATIVO"
"131267";"100427";"23300";"OPTATIVO"
"13492740";"10340340";"2041503";"OBRIGATÓRIO"
"118996";"100459";"25477";"OBRIGATÓRIO"
"120749";"100325";"22199";"OPTATIVO"
"27735176";"13461321";"28285";"OPTATIVO"
"89395579";"89395563";"2051006";"OBRIGATÓRIO"
"18278176";"18257050";"23383";"OBRIGATÓRIO"
"25272025";"2982640";"41703";"OPTATIVO"
"123540360";"101669220";"20033";"OPTATIVO"
"139023";"100606";"28445";"OPTATIVO"
"111740";"100256";"21521";"OBRIGATÓRIO"
"99154499";"51401944";"48570";"OPTATIVO"
"10340452";"10340340";"26039";"OPTATIVO"
"101875";"100573";"24867";"OPTATIVO"
"124407";"100245";"27439";"OPTATIVO"
"105519355";"105519342";"56355";"OPTATIVO"
"109449";"100427";"21191";"OPTATIVO"
"124632";"100256";"22537";"OPTATIVO"
"110654";"100710";"25206";"OPTATIVO"
"13029660";"13029650";"2045050";"OBRIGATÓRIO"
"126865";"100771";"27604";"OPTATIVO"
"127794";"100194";"23578";"OPTATIVO"
"101789";"100572";"24875";"OPTATIVO"
"85839916";"85839892";"46906";"OBRIGATÓRIO"
"134638";"100699";"23783";"OPTATIVO"
"92291018";"14022591";"23237";"OPTATIVO"
"89554737";"89554733";"2053014";"OBRIGATÓRIO"
"127544";"100203";"22903";"OBRIGATÓRIO"
"103190";"100615";"20368";"OBRIGATÓRIO"
"131507";"100346";"23307";"OBRIGATÓRIO"
"86401504";"86401417";"41803";"OPTATIVO"
"106888";"100604";"23454";"OBRIGATÓRIO"
"3211549";"3211080";"2020650";"OBRIGATÓRIO"
"115444335";"115444268";"60297";"OBRIGATÓRIO"
"105540";"100379";"24766";"OBRIGATÓRIO"
"129943";"100428";"23174";"OPTATIVO"
"85278496";"85278443";"26644";"OPTATIVO"
"101254";"100548";"20053";"OBRIGATÓRIO"
"85964220";"85964173";"2051700";"OBRIGATÓRIO"
"96083938";"96083912";"52116";"OBRIGATÓRIO"
"125389";"100745";"22624";"OBRIGATÓRIO"
"25408307";"7777620";"41703";"OPTATIVO"
"129553";"100337";"25675";"OPTATIVO"
"111067";"100807";"26745";"OPTATIVO"
"18713999";"18292881";"2055436";"OPTATIVO"
"127462";"100189";"22884";"OBRIGATÓRIO"
"110308";"100834";"25047";"OPTATIVO"
"129656";"100615";"25675";"OPTATIVO"
"103033";"100670";"20359";"OPTATIVO"
"101023";"100353";"20050";"OBRIGATÓRIO"
"121199";"100440";"27332";"OPTATIVO"
"125739";"100836";"20020";"OBRIGATÓRIO"
"3219305";"3219280";"24900";"OBRIGATÓRIO"
"126521";"100628";"25544";"OBRIGATÓRIO"
"85505074";"85396038";"45160";"OPTATIVO"
"137111";"100246";"28150";"OPTATIVO"
"108024557";"104836701";"63857";"OBRIGATÓRIO"
"117813";"100537";"22128";"OBRIGATÓRIO"
"9051846";"100839";"27070";"OPTATIVO"
"119177203";"119177058";"48473";"OPTATIVO"
"27735158";"13461321";"28336";"OPTATIVO"
"51023211";"510231320";"26005";"OPTATIVO"
"115838540";"115522686";"46982";"OBRIGATÓRIO"
"103070";"100290";"24938";"OBRIGATÓRIO"
"137882";"100818";"25800";"OBRIGATÓRIO"
"51034290";"510342300";"20640";"OBRIGATÓRIO"
"51397269";"51333655";"26532";"OPTATIVO"
"118202";"100294";"27197";"OPTATIVO"
"21345691";"18999001";"22940";"OPTATIVO"
"96255170";"8425761";"52334";"OPTATIVO"
"111826";"100413";"26830";"OPTATIVO"
"138105";"100778";"28223";"OBRIGATÓRIO"
"5433106";"2779750";"2034451";"OBRIGATÓRIO"
"119512744";"119512659";"2051935";"OPTATIVO"
"133609";"100190";"23515";"OBRIGATÓRIO"
"113106";"100259";"25159";"OBRIGATÓRIO"
"110440";"100456";"21277";"OBRIGATÓRIO"
"85963558";"85963556";"41703";"OPTATIVO"
"106192";"100768";"26512";"OPTATIVO"
"139082";"100369";"28450";"OBRIGATÓRIO"
"125293";"100745";"27450";"OBRIGATÓRIO"
"136023";"100690";"25765";"OBRIGATÓRIO"
"133350";"100380";"27815";"OBRIGATÓRIO"
"98980382";"98980372";"52449";"OBRIGATÓRIO"
"94663985";"94663863";"50999";"OPTATIVO"
"96313115";"510230609";"42108";"OPTATIVO"
"121844";"100465";"22226";"OBRIGATÓRIO"
"130980";"100811";"27749";"OPTATIVO"
"117520";"100291";"25433";"OBRIGATÓRIO"
"47377153";"25767751";"42402";"OBRIGATÓRIO"
"50790359";"10336000";"42888";"OPTATIVO"
"96246779";"510260940";"42047";"OPTATIVO"
"3914170";"3911820";"21747";"OBRIGATÓRIO"
"27735241";"13461321";"28321";"OPTATIVO"
"85964048";"85963961";"46647";"OPTATIVO"
"123639";"100687";"22362";"OPTATIVO"
"102587";"100682";"20265";"OPTATIVO"
"85370621";"85370597";"46363";"OBRIGATÓRIO"
"51023212";"510231320";"26006";"OPTATIVO"
"136879";"100713";"28119";"OBRIGATÓRIO"
"107867";"100742";"26626";"OBRIGATÓRIO"
"102699";"100681";"24644";"OBRIGATÓRIO"
"119512809";"119512659";"46235";"OBRIGATÓRIO"
"112385";"100648";"21554";"OBRIGATÓRIO"
"110957";"100251";"26713";"OPTATIVO"
"120967";"100613";"27325";"OPTATIVO"
"129838";"100498";"25647";"OBRIGATÓRIO"
"122471";"100482";"27364";"OBRIGATÓRIO"
"115676754";"101669382";"52990";"OPTATIVO"
"137216";"100246";"28197";"OPTATIVO"
"50819907";"508197381";"2036661";"OBRIGATÓRIO"
"132606";"100285";"23423";"OBRIGATÓRIO"
"106340";"100572";"24882";"OPTATIVO"
"114507";"100712";"25940";"OBRIGATÓRIO"
"89198004";"510230607";"2050107";"OBRIGATÓRIO"
"112117";"100415";"21585";"OBRIGATÓRIO"
"108697";"100488";"21159";"OBRIGATÓRIO"
"131237";"100279";"23299";"OPTATIVO"
"95585804";"95585774";"23840";"OBRIGATÓRIO"
"124999";"100445";"22554";"OPTATIVO"
"103640281";"103639959";"2050600";"OBRIGATÓRIO"
"108512";"100765";"24975";"OBRIGATÓRIO"
"107622";"100183";"22431";"OPTATIVO"
"126490";"100630";"27531";"OBRIGATÓRIO"
"121563";"100295";"22202";"OPTATIVO"
"99375175";"99375140";"41803";"OBRIGATÓRIO"
"112439167";"105755388";"52672";"OPTATIVO"
"127402";"100688";"22862";"OBRIGATÓRIO"
"113612";"100688";"23499";"OBRIGATÓRIO"
"108577";"100738";"21179";"OPTATIVO"
"115522726";"115522686";"46734";"OBRIGATÓRIO"
"96335321";"96335318";"52786";"OBRIGATÓRIO"
"124717";"100269";"22537";"OPTATIVO"
"109892";"100773";"25043";"OPTATIVO"
"110542019";"110541959";"55384";"OBRIGATÓRIO"
"104583";"100734";"24824";"OBRIGATÓRIO"
"114795370";"114795355";"26566";"OPTATIVO"
"51034297";"510342300";"20623";"OPTATIVO"
"51250777";"512507260";"41670";"OBRIGATÓRIO"
"119548018";"119546991";"52754";"OPTATIVO"
"126742";"100771";"22832";"OBRIGATÓRIO"
"89396551";"89396542";"2051008";"OBRIGATÓRIO"
"113496943";"100757";"57787";"OPTATIVO"
"104127236";"104127227";"2049411";"OPTATIVO"
"128224";"100758";"27726";"OBRIGATÓRIO"
"119143292";"119143253";"55986";"OPTATIVO"
"126398";"100308";"25475";"OBRIGATÓRIO"
"85703415";"85702983";"45861";"OBRIGATÓRIO"
"129387";"100659";"23161";"OPTATIVO"
"89602798";"7626590";"43138";"OPTATIVO"
"119527961";"119527905";"2038939";"OBRIGATÓRIO"
"96784051";"96783901";"49765";"OBRIGATÓRIO"
"136494";"100242";"28069";"OBRIGATÓRIO"
"123484";"100683";"22334";"OPTATIVO"
"89396468";"10437070";"25011";"OPTATIVO"
"109679";"100599";"21191";"OPTATIVO"
"123376";"100684";"22316";"OBRIGATÓRIO"
"134841";"100718";"25736";"OBRIGATÓRIO"
"85963999";"85963961";"42261";"OPTATIVO"
"89388567";"507685511";"25039";"OPTATIVO"
"122591";"100393";"22156";"OBRIGATÓRIO"
"109450";"100504";"21191";"OPTATIVO"
"115803314";"115803290";"57607";"OBRIGATÓRIO"
"103181";"100619";"20369";"OBRIGATÓRIO"
"105037";"100762";"26406";"OPTATIVO"
"89223923";"89223824";"41223";"OPTATIVO"
"135199";"100675";"23934";"OPTATIVO"
"96561819";"96561800";"2051708";"OBRIGATÓRIO"
"119512707";"119512659";"23186";"OPTATIVO"
"122363";"100280";"25879";"OBRIGATÓRIO"
"85425567";"14482460";"42063";"OPTATIVO"
"118243";"100433";"27198";"OPTATIVO"
"126188";"100507";"25542";"OBRIGATÓRIO"
"47622307";"47620480";"41806";"OBRIGATÓRIO"
"122404";"100475";"22152";"OBRIGATÓRIO"
"120655440";"101659860";"2054928";"OPTATIVO"
"50617060";"506167921";"24244";"OBRIGATÓRIO"
"122606";"100475";"22239";"OBRIGATÓRIO"
"100878";"100726";"24498";"OPTATIVO"
"132057";"100280";"23331";"OPTATIVO"
"101757";"100492";"24874";"OBRIGATÓRIO"
"101367";"100352";"22785";"OPTATIVO"
"119218";"100319";"22173";"OBRIGATÓRIO"
"51024811";"510230608";"41702";"OPTATIVO"
"108918";"100252";"25499";"OPTATIVO"
"111051";"100807";"26729";"OPTATIVO"
"98463226";"98463213";"52711";"OBRIGATÓRIO"
"105439";"100488";"20704";"OBRIGATÓRIO"
"103563";"100400";"24725";"OBRIGATÓRIO"
"120963";"100325";"27325";"OPTATIVO"
"119779";"100526";"22144";"OBRIGATÓRIO"
"119515893";"119515799";"2040758";"OPTATIVO"
"114784";"100612";"20396";"OPTATIVO"
"116405";"100564";"22101";"OBRIGATÓRIO"
"131070";"100343";"25659";"OBRIGATÓRIO"
"127333";"100209";"22860";"OPTATIVO"
"50586320";"505860901";"28259";"OPTATIVO"
"98085967";"98085930";"26541";"OPTATIVO"
"9760637";"7458460";"27132";"OBRIGATÓRIO"
"115522722";"115522686";"60338";"OBRIGATÓRIO"
"107750";"100549";"25296";"OBRIGATÓRIO"
"130816";"100425";"23155";"OBRIGATÓRIO"
"121908";"100322";"22188";"OBRIGATÓRIO"
"90812323";"51401944";"21805";"OPTATIVO"
"127830";"100818";"22991";"OBRIGATÓRIO"
"112696";"100636";"21588";"OBRIGATÓRIO"
"115348";"100523";"21982";"OBRIGATÓRIO"
"131028";"100813";"23283";"OPTATIVO"
"134994";"100617";"27947";"OBRIGATÓRIO"
"119527981";"119527905";"2038903";"OBRIGATÓRIO"
"125495";"100746";"27464";"OBRIGATÓRIO"
"10266932";"10266850";"23171";"OPTATIVO"
"123543";"100688";"22359";"OBRIGATÓRIO"
"119521583";"119521494";"2055449";"OPTATIVO"
"110222";"100542";"26687";"OPTATIVO"
"107000";"100522";"24946";"OBRIGATÓRIO"
"126525";"100577";"25544";"OBRIGATÓRIO"
"121594";"100444";"22203";"OPTATIVO"
"126430";"100518";"25475";"OPTATIVO"
"118873";"100529";"22141";"OBRIGATÓRIO"
"88418386";"505612070";"45988";"OPTATIVO"
"123990";"100513";"27401";"OBRIGATÓRIO"
"95585829";"95585774";"26207";"OPTATIVO"
"120140";"100414";"25434";"OBRIGATÓRIO"
"130913";"100312";"23239";"OBRIGATÓRIO"
"126822";"100771";"27593";"OPTATIVO"
"132738";"100285";"23447";"OPTATIVO"
"96313224";"510230609";"42064";"OPTATIVO"
"118175";"100321";"27197";"OPTATIVO"
"114939";"100561";"21905";"OBRIGATÓRIO"
"24798193";"100743";"41703";"OPTATIVO"
"121471";"100532";"27337";"OPTATIVO"
"116799008";"105694093";"55894";"COMPLEMENTAR"
"113372617";"107405230";"48474";"OPTATIVO"
"130565";"100344";"23241";"OBRIGATÓRIO"
"137978";"100778";"24326";"OBRIGATÓRIO"
"113726";"100218";"21707";"OBRIGATÓRIO"
"6831781";"6799070";"2036576";"OBRIGATÓRIO"
"138326";"100576";"28259";"OPTATIVO"
"136393";"100556";"24079";"OBRIGATÓRIO"
"115598";"100562";"22004";"OBRIGATÓRIO"
"107775";"100236";"21093";"OBRIGATÓRIO"
"2787034";"100848";"2019300";"OBRIGATÓRIO"
"112168";"100268";"21550";"OBRIGATÓRIO"
"119485";"100508";"23456";"OBRIGATÓRIO"
"126596";"100293";"22829";"OPTATIVO"
"108715";"100741";"21159";"OPTATIVO"
"136368";"100575";"25778";"OBRIGATÓRIO"
"136421";"100530";"24077";"OPTATIVO"
"131591";"100311";"25666";"OPTATIVO"
"131372";"100505";"25649";"OBRIGATÓRIO"
"113735";"100216";"21712";"OBRIGATÓRIO"
"109274";"100516";"25499";"OPTATIVO"
"85703396";"85702983";"45844";"OBRIGATÓRIO"
"113373091";"107405556";"48468";"OPTATIVO"
"103397";"100597";"20377";"OBRIGATÓRIO"
"106710";"100237";"26544";"OPTATIVO"
"121016";"100535";"27327";"OPTATIVO"
"50713577";"507135240";"26516";"OPTATIVO"
"50665445";"506651401";"23171";"OPTATIVO"
"120196";"100338";"27307";"OPTATIVO"
"89396628";"89396542";"47001";"OBRIGATÓRIO"
"115424073";"107405556";"60729";"OPTATIVO"
"122394";"100195";"22299";"OBRIGATÓRIO"
"50661537";"9463980";"2043951";"OBRIGATÓRIO"
"109601";"100329";"21191";"OPTATIVO"
"84916701";"84869976";"45555";"OBRIGATÓRIO"
"3212776";"3202620";"21079";"OPTATIVO"
"89863483";"89223824";"46653";"OPTATIVO"
"129064";"100659";"20828";"OBRIGATÓRIO"
"122686";"100395";"25335";"OBRIGATÓRIO"
"119424";"100335";"22137";"OBRIGATÓRIO"
"51026128";"510260940";"27808";"OBRIGATÓRIO"
"107582887";"98709068";"57787";"OPTATIVO"
"121347";"100532";"25441";"OPTATIVO"
"124616";"100337";"22537";"OPTATIVO"
"89308043";"89306921";"48188";"OBRIGATÓRIO"
"111800";"100545";"26829";"OBRIGATÓRIO"
"118963";"100437";"25477";"OBRIGATÓRIO"
"113235433";"101659860";"26528";"OPTATIVO"
"14022641";"14022590";"27751";"OPTATIVO"
"10340848";"10340341";"25993";"OPTATIVO"
"134717";"100608";"25730";"OBRIGATÓRIO"
"123802";"100835";"25455";"OPTATIVO"
"120380";"100374";"22185";"OBRIGATÓRIO"
"3211092";"3211080";"25557";"OBRIGATÓRIO"
"50561373";"505612071";"2041805";"OPTATIVO"
"101583";"100406";"20081";"OPTATIVO"
"129574";"100196";"25675";"OPTATIVO"
"20457839";"14482460";"2055439";"OPTATIVO"
"51391373";"51329727";"26559";"OPTATIVO"
"121136";"100435";"22222";"OBRIGATÓRIO"
"132925";"100189";"24741";"OPTATIVO"
"118803";"100310";"25476";"OBRIGATÓRIO"
"50859007";"508590000";"21170";"OBRIGATÓRIO"
"90471764";"90471697";"26662";"OPTATIVO"
"115526";"100546";"24856";"OBRIGATÓRIO"
"126633";"100625";"27538";"OPTATIVO"
"101648";"100402";"20082";"OPTATIVO"
"130933";"100505";"23239";"OBRIGATÓRIO"
"119528801";"119528792";"2038905";"OPTATIVO"
"110402260";"110402202";"52448";"OBRIGATÓRIO"
"111162";"100703";"26764";"OPTATIVO"
"50914430";"508528570";"26204";"OPTATIVO"
"50586219";"505860900";"28335";"OPTATIVO"
"89395568";"89395563";"46256";"OPTATIVO"
"9301351";"9301260";"2042259";"OBRIGATÓRIO"
"117663";"100328";"22822";"OBRIGATÓRIO"
"107067";"100841";"24947";"OBRIGATÓRIO"
"125561";"100463";"22687";"OPTATIVO"
"18711599";"18292880";"27751";"OPTATIVO"
"85867232";"100810";"41935";"OPTATIVO"
"119527912";"119527905";"26522";"OPTATIVO"
"51025017";"510231323";"23554";"OBRIGATÓRIO"
"95617863";"95617859";"52055";"OBRIGATÓRIO"
"122939";"100824";"22166";"OBRIGATÓRIO"
"7429777";"7429640";"26801";"OBRIGATÓRIO"
"86566895";"510230607";"42240";"OPTATIVO"
"128838";"100503";"23147";"OBRIGATÓRIO"
"90424784";"90424757";"45862";"OBRIGATÓRIO"
"50852866";"508528570";"26954";"OBRIGATÓRIO"
"51391407";"51329727";"2042101";"OPTATIVO"
"114256";"100183";"26941";"OPTATIVO"
"115628998";"102200805";"61116";"OPTATIVO"
